Wavelength,Intensity
380,0.022950999438763
381,0.024403000250459
382,0.023115999996662
383,0.019682999700308
384,0.018977999687195
385,0.018177000805736
386,0.018371999263763
387,0.019625000655651
388,0.020509999245405
389,0.020609000697732
390,0.020885000005364
391,0.02118800021708
392,0.02119099907577
393,0.020921999588609
394,0.020362999290228
395,0.019907999783754
396,0.019819999113679
397,0.019670000299811
398,0.019423000514507
399,0.019115999341011
400,0.018812000751495
401,0.018510999158025
402,0.018183000385761
403,0.017816999927163
404,0.017425000667572
405,0.017031999304891
406,0.016631999984384
407,0.016234999522567
408,0.015889000147581
409,0.015596999786794
410,0.015383999794722
411,0.015251999720931
412,0.015153000131249
413,0.015058999881148
414,0.014972000382841
415,0.01487800013274
416,0.014778999611735
417,0.014666000381112
418,0.014539999887347
419,0.01441300008446
420,0.014299999922514
421,0.01417800039053
422,0.014022000133991
423,0.013834999874234
424,0.013624999672174
425,0.013403999619186
426,0.013212000019848
427,0.013082999736071
428,0.013039000332355
429,0.0130580002442
430,0.013125999830663
431,0.013238999992609
432,0.013381999917328
433,0.013512999750674
434,0.013604000210762
435,0.013655000366271
436,0.013694000430405
437,0.013763000257313
438,0.013918999582529
439,0.014201000332832
440,0.014642000198364
441,0.015240999870002
442,0.015969000756741
443,0.016804000362754
444,0.017684999853373
445,0.018532000482082
446,0.019295999780297
447,0.019950000569224
448,0.020495999604464
449,0.020952999591827
450,0.02135399915278
451,0.021836999803782
452,0.022564999759197
453,0.023693999275565
454,0.025313999503851
455,0.027486000210047
456,0.030368000268936
457,0.034099001437426
458,0.038614001125097
459,0.043772000819445
460,0.049352999776602
461,0.055158998817205
462,0.060989998281002
463,0.066528998315334
464,0.071432001888752
465,0.07540400326252
466,0.078248001635075
467,0.079836003482342
468,0.080123998224735
469,0.0791390016675
470,0.077004998922348
471,0.073885999619961
472,0.070008002221584
473,0.065608002245426
474,0.060991998761892
475,0.056435000151396
476,0.05213600024581
477,0.048206001520157
478,0.044746000319719
479,0.041916999965906
480,0.039873000234365
481,0.038564998656511
482,0.037843000143766
483,0.037599999457598
484,0.037666998803616
485,0.037879999727011
486,0.038036998361349
487,0.037898998707533
488,0.037353001534939
489,0.036380000412464
490,0.035000998526812
491,0.033312000334263
492,0.031442999839783
493,0.029503999277949
494,0.027588000521064
495,0.025743000209332
496,0.0239920001477
497,0.02233299985528
498,0.020748000591993
499,0.019154999405146
500,0.017550000920892
501,0.015960000455379
502,0.014464000239968
503,0.013147000223398
504,0.0120609998703
505,0.011242000386119
506,0.010750999674201
507,0.010537999682128
508,0.010518000461161
509,0.010622000321746
510,0.010782999917865
511,0.010928999632597
512,0.011025000363588
513,0.011056000366807
514,0.011044000275433
515,0.011003999970853
516,0.010945999994874
517,0.010870000347495
518,0.010781000368297
519,0.010670999996364
520,0.010533000342548
521,0.010370999574661
522,0.010189999826252
523,0.0099518001079559
524,0.009672099724412
525,0.0094143999740481
526,0.0091909999027848
527,0.0089940000325441
528,0.008818699978292
529,0.0086781000718474
530,0.0086348997429013
531,0.0086946999654174
532,0.0088125998154283
533,0.0089881001040339
534,0.0092300996184349
535,0.0095178000628948
536,0.0098409000784159
537,0.010188999585807
538,0.010541000403464
539,0.01088900025934
540,0.011219000443816
541,0.011513999663293
542,0.011770999990404
543,0.01197599992156
544,0.012112000025809
545,0.012175000272691
546,0.012151000089943
547,0.012035000137985
548,0.011865999549627
549,0.011703999713063
550,0.011547000147402
551,0.011385999619961
552,0.011233000084758
553,0.011102999560535
554,0.011033000424504
555,0.010990000329912
556,0.010923000052571
557,0.01085100043565
558,0.010786999948323
559,0.01071900036186
560,0.010649000294507
561,0.010564999654889
562,0.010459000244737
563,0.010340999811888
564,0.010196000337601
565,0.010015999898314
566,0.0098141003400087
567,0.0095985000953078
568,0.0093796998262405
569,0.0091684004291892
570,0.0089680999517441
571,0.0088047003373504
572,0.0087101003155112
573,0.0087075000628829
574,0.008789399638772
575,0.008937899954617
576,0.0091533996164799
577,0.0094448002055287
578,0.0098008997738361
579,0.010184999555349
580,0.010577999986708
581,0.010991999879479
582,0.011432999745011
583,0.011892000213265
584,0.012364000082016
585,0.012827999889851
586,0.013275999575853
587,0.013682999648154
588,0.014011999592185
589,0.014252999797463
590,0.014399999752641
591,0.014430000446737
592,0.014338999986649
593,0.014127000235021
594,0.01380299963057
595,0.013402000069618
596,0.012954999692738
597,0.012485000304878
598,0.012020999565721
599,0.011587999761105
600,0.011218000203371
601,0.010947000235319
602,0.010789999738336
603,0.010762999765575
604,0.01089399959892
605,0.011195000261068
606,0.01167600043118
607,0.012337000109255
608,0.013164999894798
609,0.014120999723673
610,0.015131000429392
611,0.01613499969244
612,0.01710999943316
613,0.018009999766946
614,0.018765000626445
615,0.01931600086391
616,0.019648000597954
617,0.01978399977088
618,0.01974100060761
619,0.01953300088644
620,0.01919399946928
621,0.01876899972558
622,0.018279999494553
623,0.017762999981642
624,0.017268000170588
625,0.016837000846863
626,0.016486000269651
627,0.016239000484347
628,0.016126999631524
629,0.016197999939322
630,0.016467999666929
631,0.016904000192881
632,0.017448000609875
633,0.018022999167442
634,0.018595000728965
635,0.019163999706507
636,0.019710000604391
637,0.020194999873638
638,0.020620999857783
639,0.021014999598265
640,0.021446000784636
641,0.021926000714302
642,0.022410999983549
643,0.022866999730468
644,0.02326999977231
645,0.023561999201775
646,0.023710999637842
647,0.023728000000119
648,0.023621000349522
649,0.023389000445604
650,0.023029999807477
651,0.022570999339223
652,0.022068999707699
653,0.021557999774814
654,0.021006999537349
655,0.020411999896169
656,0.019804000854492
657,0.019235000014305
658,0.018775999546051
659,0.01847199909389
660,0.018352000042796
661,0.018446000292897
662,0.018765000626445
663,0.019302999600768
664,0.019989000633359
665,0.020707000046968
666,0.021376000717282
667,0.021934999153018
668,0.022320000454783
669,0.022479999810457
670,0.022407000884414
671,0.022171000018716
672,0.021841999143362
673,0.021459000185132
674,0.021069999784231
675,0.020773999392986
676,0.020679000765085
677,0.020862000063062
678,0.021346999332309
679,0.022152999415994
680,0.023251000791788
681,0.024590000510216
682,0.026107000187039
683,0.027712000533938
684,0.029280999675393
685,0.030711000785232
686,0.031904999166727
687,0.032814998179674
688,0.033397998660803
689,0.033620998263359
690,0.033473998308182
691,0.032977998256683
692,0.032143998891115
693,0.030991999432445
694,0.029581999406219
695,0.02802399918437
696,0.026421999558806
697,0.024868000298738
698,0.02347999997437
699,0.022408999502659
700,0.021808000281453
701,0.021750999614596
702,0.022219000384212
703,0.023115999996662
704,0.024320999160409
705,0.025714000687003
706,0.027150999754667
707,0.028425000607967
708,0.029409000650048
709,0.030084000900388
710,0.03044099919498
711,0.030494999140501
712,0.030285000801086
713,0.029867999255657
714,0.029324999079108
715,0.028702000156045
716,0.028015999123454
717,0.027319999411702
718,0.026700999587774
719,0.026216000318527
