Wavelength,Intensity
380,0.042681001126766
381,0.039122998714447
382,0.033419001847506
383,0.026263000443578
384,0.0222929995507
385,0.022577999159694
386,0.023321000859141
387,0.024757999926805
388,0.027164999395609
389,0.026278000324965
390,0.028224000707269
391,0.030254000797868
392,0.029161000624299
393,0.02955299988389
394,0.030708000063896
395,0.029554000124335
396,0.030370999127626
397,0.030835000798106
398,0.031098999083042
399,0.031104000285268
400,0.030882999300957
401,0.030550999566913
402,0.03002299927175
403,0.029403999447823
404,0.029193000867963
405,0.029516000300646
406,0.030810000374913
407,0.033351998776197
408,0.037092998623848
409,0.042144998908043
410,0.048693001270294
411,0.056343000382185
412,0.064663000404835
413,0.073178999125957
414,0.081661000847816
415,0.08984100073576
416,0.097410999238491
417,0.10412999987602
418,0.10971999913454
419,0.11394000053406
420,0.11657000333071
421,0.11742000281811
422,0.11642000079155
423,0.11362999677658
424,0.1092099994421
425,0.10341999679804
426,0.096697002649307
427,0.089653000235558
428,0.082891002297401
429,0.076462998986244
430,0.070444002747536
431,0.064952000975609
432,0.060114998370409
433,0.055991999804974
434,0.052260000258684
435,0.048447001725435
436,0.044732999056578
437,0.041320998221636
438,0.03838799893856
439,0.035856001079082
440,0.033592000603676
441,0.031736999750137
442,0.030383000150323
443,0.029557000845671
444,0.029155999422073
445,0.029036000370979
446,0.029261000454426
447,0.029858000576496
448,0.030689999461174
449,0.031734999269247
450,0.0329499989748
451,0.034109998494387
452,0.035009998828173
453,0.035537999123335
454,0.035654000937939
455,0.035443998873234
456,0.03489900007844
457,0.033939000219107
458,0.032710999250412
459,0.031403999775648
460,0.030073000118136
461,0.028717000037432
462,0.027348000556231
463,0.026006000116467
464,0.02475400082767
465,0.023661000654101
466,0.02275599911809
467,0.022050999104977
468,0.021498000249267
469,0.021051000803709
470,0.020731000229716
471,0.020517999306321
472,0.020363999530673
473,0.020274000242352
474,0.02025599963963
475,0.020371999591589
476,0.02071600034833
477,0.021269999444485
478,0.022038999944925
479,0.023079000413418
480,0.024236999452114
481,0.025374999269843
482,0.026446999981999
483,0.027369000017643
484,0.028133999556303
485,0.028704000636935
486,0.02899800054729
487,0.028977999463677
488,0.028686000034213
489,0.028271999210119
490,0.027809999883175
491,0.027230000123382
492,0.026514999568462
493,0.025721000507474
494,0.024963000789285
495,0.024248000234365
496,0.023468000814319
497,0.022667000070214
498,0.021957999095321
499,0.021314999088645
500,0.020690999925137
501,0.020139999687672
502,0.019760999828577
503,0.019577000290155
504,0.0194489993155
505,0.019347999244928
506,0.019394999369979
507,0.019697999581695
508,0.020238999277353
509,0.020857000723481
510,0.021484000608325
511,0.02203599922359
512,0.022533999755979
513,0.023053999990225
514,0.023446999490261
515,0.023623999208212
516,0.023700000718236
517,0.023710999637842
518,0.023786000907421
519,0.023847000673413
520,0.023711999878287
521,0.023453999310732
522,0.023102000355721
523,0.022611999884248
524,0.022065000608563
525,0.021468000486493
526,0.020787000656128
527,0.020050000399351
528,0.0193189997226
529,0.018719999119639
530,0.018363999202847
531,0.018278999254107
532,0.018564000725746
533,0.019383000209928
534,0.02084800042212
535,0.022823000326753
536,0.025265999138355
537,0.028124000877142
538,0.031266998499632
539,0.034634999930859
540,0.038054998964071
541,0.041306998580694
542,0.044364999979734
543,0.047033999115229
544,0.049132000654936
545,0.050661999732256
546,0.051571998745203
547,0.051787000149488
548,0.051258999854326
549,0.049924001097679
550,0.047936998307705
551,0.045577000826597
552,0.042895998805761
553,0.039845999330282
554,0.03668199852109
555,0.033728998154402
556,0.031152000650764
557,0.029035000130534
558,0.027349000796676
559,0.02598199993372
560,0.024976000189781
561,0.024173999205232
562,0.0234370008111
563,0.022745000198483
564,0.02195299975574
565,0.021025000140071
566,0.020096000283957
567,0.019181000068784
568,0.018345000222325
569,0.017638999968767
570,0.017060000449419
571,0.016649000346661
572,0.016403000801802
573,0.016339000314474
574,0.016565000638366
575,0.017064999789
576,0.017667999491096
577,0.018392000347376
578,0.019368000328541
579,0.020479999482632
580,0.02169300056994
581,0.023060999810696
582,0.024528000503778
583,0.026076000183821
584,0.027642000466585
585,0.029020000249147
586,0.030217999592423
587,0.031266000121832
588,0.032040998339653
589,0.032480999827385
590,0.032646000385284
591,0.03261100128293
592,0.032487001270056
593,0.032327998429537
594,0.03209599852562
595,0.031824000179768
596,0.031599998474121
597,0.031472999602556
598,0.031369000673294
599,0.031309001147747
600,0.031403999775648
601,0.031778000295162
602,0.032508999109268
603,0.033780999481678
604,0.035679001361132
605,0.03804299980402
606,0.040690001100302
607,0.043506998568773
608,0.046371001750231
609,0.049091998487711
610,0.05145800113678
611,0.053339000791311
612,0.054735999554396
613,0.05562299862504
614,0.055978000164032
615,0.055821999907494
616,0.055181000381708
617,0.053998000919819
618,0.052246998995543
619,0.050039000809193
620,0.047428999096155
621,0.044417999684811
622,0.041039999574423
623,0.037517998367548
624,0.034081999212503
625,0.030983999371529
626,0.028441999107599
627,0.026543000712991
628,0.025188000872731
629,0.02436999976635
630,0.024095999076962
631,0.024333000183105
632,0.024947000667453
633,0.025714000687003
634,0.026596000418067
635,0.027691999450326
636,0.028973000124097
637,0.03031999990344
638,0.031681001186371
639,0.032977998256683
640,0.034083999693394
641,0.035013999789953
642,0.035852998495102
643,0.036400999873877
644,0.036488998681307
645,0.03617599979043
646,0.03557899966836
647,0.034922000020742
648,0.034256998449564
649,0.033564001321793
650,0.032986998558044
651,0.032602000981569
652,0.032416000962257
653,0.032513998448849
654,0.032921999692917
655,0.033613000065088
656,0.034520000219345
657,0.03566600009799
658,0.037172999233007
659,0.038989000022411
660,0.040973998606205
661,0.043072998523712
662,0.045191999524832
663,0.047185998409986
664,0.049109000712633
665,0.051054999232292
666,0.052873998880386
667,0.054368998855352
668,0.055578999221325
669,0.056618001312017
670,0.057505000382662
671,0.058122001588345
672,0.058278001844883
673,0.05799699947238
674,0.057452000677586
675,0.056621000170708
676,0.054593998938799
677,0.049839001148939
678,0.039103001356125
679,0.019739000126719
680,-0.0038453000597656
681,-0.026519000530243
682,-0.043209999799728
683,-0.046842001378536
684,-0.02777099981904
685,0.02606699988246
686,0.12538999319077
687,0.26563000679016
688,0.4389899969101
689,0.63661998510361
690,0.84920001029968
691,1.0669000148773
692,1.2783000469208
693,1.472000002861
694,1.6454000473022
695,1.7984000444412
696,1.9306999444962
697,2.0406000614166
698,2.1226999759674
699,2.1716001033783
700,2.183000087738
701,2.1535000801086
702,2.0820000171661
703,1.9737000465393
704,1.8388999700546
